id,sentence,polarity
https://openreview.net/forum?id=B1TTpYKgx,The connection to previous works could also be clearer.,0
https://openreview.net/forum?id=B1TTpYKgx,"On page 2 one finds the statement ``Furthermore, architectures are often compared via ‘hardcoded’ weight values",0
https://openreview.net/forum?id=B1TTpYKgx,a specific function that can be represented efficiently by one architecture is shown to only be inefficiently approximated by another.'',0
https://openreview.net/forum?id=B1TTpYKgx,"This is partially true, but it neglects important parts of the discussion conducted in the cited papers.",0
https://openreview.net/forum?id=B1TTpYKgx,"In particular, the paper [Montufar, Pascanu, Cho, Bengio 2014] discusses not one hard coded function, but classes of functions with a given number of linear regions.",0
https://openreview.net/forum?id=B1TTpYKgx,"That paper shows that deep networks generically* produce functions with at least a given number of linear regions, while shallow networks never do.",1
https://openreview.net/forum?id=B1TTpYKgx,"* Generically meaning that, after fixing the number of parameters, any function represented by the network, for parameter values form an open, positive -measure, neighbourhood, belongs to the class of functions which have at least a certain number of linear regions.",1
https://openreview.net/forum?id=B1TTpYKgx,"In particular, such statements can be directly interpreted in terms of networks with random weights.",0
https://openreview.net/forum?id=B1TTpYKgx,One of the measures for expressivity discussed in the present paper is the number of Dichotomies.,0
https://openreview.net/forum?id=B1TTpYKgx,"In statistical learning theory, this notion is used to define the VC-dimension.",0
https://openreview.net/forum?id=B1TTpYKgx,"In that context, a high value is associated with a high statistical complexity, meaning that picking a good hypothesis requires more data.",0
https://openreview.net/forum?id=B1TTpYKgx,"On page 2 one finds the statement ``We discover and prove the underlying reason for this – all three measures are directly proportional to a fourth quantity, trajectory length.''",1
https://openreview.net/forum?id=B1TTpYKgx,The expected trajectory length increasing exponentially with depth can be interpreted as the increase (or decrease) in the scale by a composition of the form a*...*a,0
https://openreview.net/forum?id=B1TTpYKgx,"x, which scales the inputs by a^d.",0
https://openreview.net/forum?id=B1TTpYKgx,Such a scaling by itself certainly is not an underlying cause for an increase in the number of dichotomies or activation patterns or transitions.,0
https://openreview.net/forum?id=B1TTpYKgx,Here it seems that at least the assumptions on the considered types of trajectories also play an important role.,1
https://openreview.net/forum?id=B1TTpYKgx,This is probably related to another observation from page 4: ``if the variance of the bias is comparatively too large...,0
https://openreview.net/forum?id=B1TTpYKgx,then we no longer see exponential growth.'',0
https://openreview.net/forum?id=B1TTpYKgx,OTHER SPECIFIC COMMENTS,0
https://openreview.net/forum?id=B1TTpYKgx,In Theorem 1,0
https://openreview.net/forum?id=B1TTpYKgx,"Here it would be good to be more specific about ``random neural network'', i.e., fixed connectivity structure with random weights, and also about the kind of one-dimensional trajectory, i.e., finite in length, closed, differentiable almost everywhere, etc.",0
https://openreview.net/forum?id=B1TTpYKgx,"The notation ``g \geq O(f)'' used in the theorem reads literally as |g| \geq \leq k |f| for some k>0, for large enough arguments.",0
https://openreview.net/forum?id=B1TTpYKgx,"It could also be read as g being not smaller than some function that is bounded above by f, which holds for instance whenever g\geq 0.",0
https://openreview.net/forum?id=B1TTpYKgx,For expressing asymptotic lower bounds one can use the notation \Omega (see https://en.wikipedia.org/wiki/Big_O_notation).,0
https://openreview.net/forum?id=B1TTpYKgx,It would be helpful to mention that the expectation is being taken with respect to the network weights and that these are normally distributed with variance \sigma.,0
https://openreview.net/forum?id=B1TTpYKgx,Theorem 2.,0
https://openreview.net/forum?id=B1TTpYKgx,Here it would be good to be more specific about the kind of sign transitions.,0
https://openreview.net/forum?id=B1TTpYKgx,"Is this about transitions at any units of the network, or about sign transitions at the scalar output of the entire network.",0
https://openreview.net/forum?id=B1TTpYKgx,Theorem 3 is quite trivial.,0
https://openreview.net/forum?id=B1TTpYKgx,The bijection between transitions and activation patterns is not clear.,0
https://openreview.net/forum?id=B1TTpYKgx,Take a regular n-gon in the plane and a circle that crosses each edge twice.,0
https://openreview.net/forum?id=B1TTpYKgx,This makes 2n transitions but only n+1 activation patterns.,0
https://openreview.net/forum?id=B1TTpYKgx,Theorem 4.,0
https://openreview.net/forum?id=B1TTpYKgx,Where is the proof of this statement?,0
https://openreview.net/forum?id=B1TTpYKgx,How does this relate to the simple fact that each activation pattern corresponds to the vector indicating the units that are `active'?,0
https://openreview.net/forum?id=B1TTpYKgx,MINOR COMMENTS,1
https://openreview.net/forum?id=B1TTpYKgx,"The names of the theorems (e.g. ``Bound on ...'' in Theorem 1) could be separated more clearly from the statements, for instance using bold font, a dot, or parentheses.",0
https://openreview.net/forum?id=B1TTpYKgx,"On page 4, in Latex one can use \gg for the `much larger' symbol.",0
https://openreview.net/forum?id=B1TTpYKgx,"On page 4, explain the notation \delta z_\orth.",0
https://openreview.net/forum?id=B1TTpYKgx,"On page 4, explain that ``latent image'' refers to the image in the last layer.",0
https://openreview.net/forum?id=B1TTpYKgx,Why are there no error bars in Figure 2?,0
https://openreview.net/forum?id=B1TTpYKgx,On page 5 explain that the hyperplane is in the last hidden layer.,0
https://openreview.net/forum?id=B1TTpYKgx,"On page 5, ``is transitioning for any input''.",0
https://openreview.net/forum?id=B1TTpYKgx,"This is not clearly stated, since a transition takes place at a point in a trajectory of inputs, not for a single input.",0
https://openreview.net/forum?id=B1TTpYKgx,The y-axis labels in Figure 1 (c) and (d) are too small.,0
https://openreview.net/forum?id=B1TTpYKgx,Why are there no error bars in Figure 1 (a) and (b)?,0
https://openreview.net/forum?id=B1TTpYKgx,The caption could at least mention that shown are the averages over experiments.,0
https://openreview.net/forum?id=B1TTpYKgx,In Figure 4 (b) the curves are occluded by the labels.,0
https://openreview.net/forum?id=B1TTpYKgx,The numbering of results is confusing.,0
https://openreview.net/forum?id=B1TTpYKgx,In the Appendix some numbers are repeated with the main part and some are missing.,0
https://openreview.net/forum?id=B1TTpYKgx,On page 19.,0
https://openreview.net/forum?id=B1TTpYKgx,Theorem 6.,0
https://openreview.net/forum?id=B1TTpYKgx,As far as I remember Stanley also provides an elementary proof of case with hyperplanes in general position.,1
https://openreview.net/forum?id=B1TTpYKgx,Many other works also provide elementary proofs using the same induction arguments in what is known as the sweep hyperplane method.,0
https://openreview.net/forum?id=B1TTpYKgx,Summary of the paper:,1
https://openreview.net/forum?id=B1TTpYKgx,Authors study in this paper quantities related to the expressivity of neural networks.,1
https://openreview.net/forum?id=B1TTpYKgx,The analysis is done for a random network.,1
https://openreview.net/forum?id=B1TTpYKgx,authors define the ‘trajectory length’ of a one dimensional trajectory as the length of the trajectory as the points (in a m- dimensional space) are embedded by layers of the network.,0
https://openreview.net/forum?id=B1TTpYKgx,"They provide growth factors as function of hidden units k, and number of layers d.  the growth factor is exponential in the number of layers.",0
https://openreview.net/forum?id=B1TTpYKgx,"Authors relates this trajectory length to authors quantities : ‘transitions’,’activation patterns ’ and ‘Dichotomies’.",0
https://openreview.net/forum?id=B1TTpYKgx,As a consequence of this study authors suggest that training only  earlier layers in the network  leads higher accuracy then just training later layers.,0
https://openreview.net/forum?id=B1TTpYKgx,Experiments are presented on MNIST and CIFAR10.,1
https://openreview.net/forum?id=B1TTpYKgx,Clarity:,0
https://openreview.net/forum?id=B1TTpYKgx,"The  paper is a little hard to follow, since  the motivations are not clear in the introduction and the definitions across the paper are not clear.",0
https://openreview.net/forum?id=B1TTpYKgx,Novelty:,1
https://openreview.net/forum?id=B1TTpYKgx,Studying the trajectory length as function of transforming the data by a multilayer network is   new and interesting idea.,1
https://openreview.net/forum?id=B1TTpYKgx,"The relation to transition numbers is in term of the growth factor, and not as a quantity to quantity relationship.",0
https://openreview.net/forum?id=B1TTpYKgx,Hence it is hard to understand what are the implications.,0
https://openreview.net/forum?id=B1TTpYKgx,Significance:,1
https://openreview.net/forum?id=B1TTpYKgx,The geometry of the input set (of dimension m)  shows up only weakly in the activation patterns analysis.,0
https://openreview.net/forum?id=B1TTpYKgx,The trajectory study should tell us how the network organizes the input set.,0
https://openreview.net/forum?id=B1TTpYKgx,As observed in the experiments the network becomes contractive/selective as we train the network.,0
https://openreview.net/forum?id=B1TTpYKgx,"It would be interesting to study those phenomenas using this trajectory length , as a measure for disentangling nuisance factors ( such as invariances etc.).",0
https://openreview.net/forum?id=B1TTpYKgx,"In the supervised setting the network need not to be contractive every where , so it needs to be selective to the class label, a  theoretical study of the selectivity and contraction using the trajectory length would be more appealing.",0
https://openreview.net/forum?id=B1TTpYKgx,Detailed comments:,1
https://openreview.net/forum?id=B1TTpYKgx,Theorem 1:,0
https://openreview.net/forum?id=B1TTpYKgx,As raised by reviewer one the definition of a one dimensional input trajectory is missing.,0
https://openreview.net/forum?id=B1TTpYKgx,What does theorem 1 tells us about the design and the architecture to use in neural networks as promised in the introduction is not clear.,0
https://openreview.net/forum?id=B1TTpYKgx,The connection to transitions in Theorem 2 is rather weak.,0
https://openreview.net/forum?id=B1TTpYKgx,Theorem 2:,0
https://openreview.net/forum?id=B1TTpYKgx,"in the proof of theorem 2 it not clear what is meant by T and t. Notations are confusing, the expectation is taken with respect to which weight: is it W_{d+1} or (W_{d+1} and W_{d})?",0
https://openreview.net/forum?id=B1TTpYKgx,I understand you don't want to overload notation but maybe E_{d+1} can help keeping track.,0
https://openreview.net/forum?id=B1TTpYKgx,"I don't see how the recursion is applied if T and t in it, have different definitions.",0
https://openreview.net/forum?id=B1TTpYKgx,seems T_{d+1} for you is a random variable and t_{d} is fixed.,0
https://openreview.net/forum?id=B1TTpYKgx,Are you fixing W_d,0
https://openreview.net/forum?id=B1TTpYKgx,and then looking at W_{d+1} as  random?,0
https://openreview.net/forum?id=B1TTpYKgx,In the same proof:  the recursion  is for d>1  ?,0
https://openreview.net/forum?id=B1TTpYKgx,"your analysis is for W \in R^{k\times k}, you don't not study the W \in \mathbb{R}^{k\times m}.",0
https://openreview.net/forum?id=B1TTpYKgx,In this case you can not assume assume that |z^(0)|=1.,0
https://openreview.net/forum?id=B1TTpYKgx,"should d=1, be analyzed alone to know how it scales with m?",0
https://openreview.net/forum?id=B1TTpYKgx,Theorem 4 in main text:,0
https://openreview.net/forum?id=B1TTpYKgx,Is the proof missing?,0
https://openreview.net/forum?id=B1TTpYKgx,or Theorem 4 in the main text is Theorem 6 in the appendix?,0
https://openreview.net/forum?id=B1TTpYKgx,Figures 8 and 9:,0
https://openreview.net/forum?id=B1TTpYKgx,the trajectory length reduction in the training isn't that just the network becoming contractive to enable mapping the training points to the labels?,0
https://openreview.net/forum?id=B1TTpYKgx,See for instance  on contraction in deep networks https://arxiv.org/pdf/1601.04920.pdf,0
https://openreview.net/forum?id=B1TTpYKgx,How much the plot depends on the shape of the trajectory?,0
https://openreview.net/forum?id=B1TTpYKgx,have you tried other then circular trajectory?,0
https://openreview.net/forum?id=B1TTpYKgx,In these plots the 2 mnist points had same label ? or different label?,0
https://openreview.net/forum?id=B1TTpYKgx,"both cases should be studied, to see the tradeoff between contraction and selectivity to the class label.",0
https://openreview.net/forum?id=rJLS7qKel,Deep RL (using deep neural networks for function approximators in RL algorithms) have had a number of successes solving RL in large state spaces.,0
https://openreview.net/forum?id=rJLS7qKel,This empirically driven work builds on these approaches.,1
https://openreview.net/forum?id=rJLS7qKel,It introduces a new algorithm which performs better in novel 3D environments from raw sensory data and allows better generalization across goals and environments.,1
https://openreview.net/forum?id=rJLS7qKel,"Notably, this algorithm was the winner of the Visual Doom AI competition.",1
https://openreview.net/forum?id=rJLS7qKel,The key idea of their algorithm is to use additional low-dimensional observations (such as ammo or health which is provided by the game engine) as a supervised target for prediction.,1
https://openreview.net/forum?id=rJLS7qKel,"Importantly, this prediction is conditioned on a goal vector (which is given, not learned) and the current action.",0
https://openreview.net/forum?id=rJLS7qKel,Once trained the optimal action for the current state can be chosen as the action that maximises the predicted outcome according the goal.,0
https://openreview.net/forum?id=rJLS7qKel,"Unlike in successor feature representations, learning is supervised and there is no TD relationship between the predictions of the current state and the next state.",0
https://openreview.net/forum?id=rJLS7qKel,There have been a number of prior works both in predicting future states as part of RL and goal driven function approximators which the authors review in section 2.,0
https://openreview.net/forum?id=rJLS7qKel,"The key contributions of this work are the focus on Monte Carlo estimation (rather than TD), the use of low-dimensional ‘measurements’ for prediction, the parametrized goals and, perhaps most importantly, the empirical comparison to relevant prior work.",1
https://openreview.net/forum?id=rJLS7qKel,"In addition to the comparison with Visual Doom AI, the authors show that their algorithm is able to learn generalizable policies which can respond, without further training, to limited changes in the goal.",1
https://openreview.net/forum?id=rJLS7qKel,The paper is well-communicated and the empirical results compelling and will be of significant interest.,1
https://openreview.net/forum?id=rJLS7qKel,Some minor potential improvements:,1
https://openreview.net/forum?id=rJLS7qKel,"There is an approximation in the supervised training as it is making an on-policy assumption but it learns from a replay buffer (with the Monte Carlo regression the expectation of the remainder of the trajectory is assumed to follow the current policy, but is being sampled from episodes generated by prior versions of the policy).",0
https://openreview.net/forum?id=rJLS7qKel,This should be discussed.,0
https://openreview.net/forum?id=rJLS7qKel,The algorithm uses additional metadata (the information about which parts of the sensory input are worth predicting) that the compared algorithms do not.,0
https://openreview.net/forum?id=rJLS7qKel,"I think this, and the limitations of this approach (e.g. it may not work well in a sensory environment if such measurements are not provided) should be mentioned more clearly.",0
https://openreview.net/forum?id=rJLS7qKel,This paper presents an on-policy deep RL method with additional auxiliary intrinsic variables.,1
https://openreview.net/forum?id=rJLS7qKel,The method is a special case of an universal value function based approach and the authors do cite the correct references.,1
https://openreview.net/forum?id=rJLS7qKel,Maybe the biggest claimed technical contribution of this paper is to distill many of the existing ideas to solve 3D navigation problems.,1
https://openreview.net/forum?id=rJLS7qKel,I think the contributions should be more clearly stated in the abstract/intro,0
https://openreview.net/forum?id=rJLS7qKel,I would have liked to see failure modes of this approach.,0
https://openreview.net/forum?id=rJLS7qKel,Under what circumstances does the model have problems generalizing to changing goals?,0
https://openreview.net/forum?id=rJLS7qKel,There are other conceptual problems,0
https://openreview.net/forum?id=rJLS7qKel,"since this is an on-policy method, there will be catastrophic forgetting if the agent dosen't repeatedly train on goals from the distant past.",0
https://openreview.net/forum?id=rJLS7qKel,"Since the main contribution of this paper is to integrate several key ideas and show empirical advantage, I would have liked to see results on other domains like Atari (maybe using the ROM as intrinsic variables)",0
https://openreview.net/forum?id=rJLS7qKel,"Overall, I think this paper does show clear empirical advantage of using the proposed underlying formulations and experimental insights from this paper might be valuable for future agents",1
https://openreview.net/forum?id=rJLS7qKel,The paper presents an on-policy method to predict future intrinsic measurements.,1
https://openreview.net/forum?id=rJLS7qKel,"All the experiments are performed in the game of Doom (vizDoom to be exact), and instead of just predicting win/loss or the number of frags (score), the authors trained their model to predict (a sequence of) triplets of (health, ammunition, frags), weighted by (a sequence of) ""goal"" triplets that they provided as input.",0
https://openreview.net/forum?id=rJLS7qKel,Changing the weights of the goal triplet is a way to perform/guide exploration.,1
https://openreview.net/forum?id=rJLS7qKel,"At test time, one can act by maximizing the long term goal only.",0
https://openreview.net/forum?id=rJLS7qKel,"The results are impressive, as this model won the 2016 vizDoom competition.",1
https://openreview.net/forum?id=rJLS7qKel,The experimental section of the paper seems sound:,1
https://openreview.net/forum?id=rJLS7qKel,"- There are comparisons of DFP with A3C, DQN, and an attempt to compare with DSR (a recent similar approach from Kulkarni et al., 2016). DFP outperforms other approaches (or equal them when they reach a ceiling / optimum, as for A3C in scenario D1).",0
https://openreview.net/forum?id=rJLS7qKel,"- There is an ablation study that supports the thesis that all the ""added complexity"" of the paper's model is useful.",1
https://openreview.net/forum?id=rJLS7qKel,"Predicting intrinsic motivation (Singh et al. 2004), auxiliary variables, and forward modelling, are well-studied domains of reinforcement learning.",0
https://openreview.net/forum?id=rJLS7qKel,"The version that I read (December 4th revision) adequately references prior work, even if it is not completely exhaustive.",0
https://openreview.net/forum?id=rJLS7qKel,A few comments (nitpicks) on the form:,0
https://openreview.net/forum?id=rJLS7qKel,"- Doom is described as a 3D environment, whereas it is actually a 2D environment (the height is not a discriminative/actionable dimension) presented in (fake) 3D.",0
https://openreview.net/forum?id=rJLS7qKel,"- The use of ""P"" in (2) (and subsequently) may be misleading as it stands for prediction but not probability (as is normally the case for P).",0
https://openreview.net/forum?id=rJLS7qKel,"- The double use of ""j"" (admittedly, with different fonts) in (6) may be misleading.",0
https://openreview.net/forum?id=rJLS7qKel,- Results tables could repeat the units of the measurements (in particular as they are heterogenous in Table 1).,0
https://openreview.net/forum?id=rJLS7qKel,I think that this paper is a clear accept.,1
https://openreview.net/forum?id=rJLS7qKel,"One could argue that experiments could be conducted on different environments or that the novelty is limited, but I feel that ""correct"" (no-nonsense, experimentally sound on Doom, appendix providing details for reproducibility) and ""milestone"" (vizDoom winner) papers should get published.",0
https://openreview.net/forum?id=rJo9n9Feg,Game of tic-tac-toe is considered.,1
https://openreview.net/forum?id=rJo9n9Feg,1029 tic-tac-toe board combinations are chosen so that a single move will result into victory of either the black or the white player.,0
https://openreview.net/forum?id=rJo9n9Feg,There are 18 possible moves - 2 players x 9 locations.,1
https://openreview.net/forum?id=rJo9n9Feg,A CNN is trained from a visual rendering of the game board to these 18 possible outputs.,1
https://openreview.net/forum?id=rJo9n9Feg,CAM technique is used to visualize the salient regions in the inputs responsible for the prediction that CNN makes.,1
https://openreview.net/forum?id=rJo9n9Feg,Authors find that predictions correspond to the winning board locations.,1
https://openreview.net/forum?id=rJo9n9Feg,Authors claim that this:,0
https://openreview.net/forum?id=rJo9n9Feg,1. is a very interesting finding.,1
https://openreview.net/forum?id=rJo9n9Feg,2. CNN has figured out game rules.,1
https://openreview.net/forum?id=rJo9n9Feg,3. Cross modal supervision is applicable to higher-level semantics.,1
https://openreview.net/forum?id=rJo9n9Feg,I don't think (2) be can be claimed because the knowledge of game rules is not tested by any experiment.,0
https://openreview.net/forum?id=rJo9n9Feg,"There is only ""one"" stage of a game - i.e. last move that is considered.",0
https://openreview.net/forum?id=rJo9n9Feg,"Further, the results are on the training set itself - the bare minimum requirement of any implicit or explicit representation of game rules is the ability to act in previously unseen states (i.e. generalization).",0
https://openreview.net/forum?id=rJo9n9Feg,"Even if the CNN did generalize, I would avoid making any claims about knowledge of game rules.",0
https://openreview.net/forum?id=rJo9n9Feg,"For (3), author's definition of cross-modal seems to be training from images to games moves.",0
https://openreview.net/forum?id=rJo9n9Feg,In image-classification we go from images,0
https://openreview.net/forum?id=rJo9n9Feg,> labels (i.e. between two different domains).,0
https://openreview.net/forum?id=rJo9n9Feg,We already know CNNs can perform such mappings.,0
https://openreview.net/forum?id=rJo9n9Feg,"CNNs have been used to map images to actions such as in DQN my Mnih et al., or DDPG by Lillicrap et al. and a lot of other classical work such as ALVIN.",0
https://openreview.net/forum?id=rJo9n9Feg,It's unclear what points authors are trying to make.,0
https://openreview.net/forum?id=rJo9n9Feg,For (1): how interesting is an implicit attention mechanism is a subjective matter.,0
https://openreview.net/forum?id=rJo9n9Feg,"The authors claim a difference between the concepts of ""what do do"" and ""what will happen"".",0
https://openreview.net/forum?id=rJo9n9Feg,"They claim by supervising for ""what will happen"", the CNN can automatically learn about ""what to do"".",1
https://openreview.net/forum?id=rJo9n9Feg,This is extensively studied in the model predictive control literature.,0
https://openreview.net/forum?id=rJo9n9Feg,"Where model is ""what will happen next"", and the model is used to infer a control law - ""what to do"".",0
https://openreview.net/forum?id=rJo9n9Feg,"However, in the experimental setup presented in the paper what will happen and what to do seem to be the exact same things.",0
https://openreview.net/forum?id=rJo9n9Feg,For further analysis of what the CNN has learnt I would recommend:,0
https://openreview.net/forum?id=rJo9n9Feg,(a) Visualizing CAM with respect to incorrect classes.,1
https://openreview.net/forum?id=rJo9n9Feg,"For eg, visualize the CAM with respect to player would lose (instead of winning).",0
https://openreview.net/forum?id=rJo9n9Feg,(b) Split the data into train/val and use the predictions on the val-set for visualization.,1
https://openreview.net/forum?id=rJo9n9Feg,"These would be much more informative about what kind of ""generalizable"" features the CNN pays attention to.",0
https://openreview.net/forum?id=rJo9n9Feg,"In summary, understanding why CNN's make what decisions they make is a very interesting area of research.",1
https://openreview.net/forum?id=rJo9n9Feg,"While the emergence of an implicit attention mechanism may be considered to be an interesting finding by some, many claims made by the authors are not supported by experiments (see comments above).",0
https://openreview.net/forum?id=rJo9n9Feg,Summary,1
https://openreview.net/forum?id=rJo9n9Feg,===,0
https://openreview.net/forum?id=rJo9n9Feg,This paper presents tic-tac-toe as toy problem for investigating CNNs.,1
https://openreview.net/forum?id=rJo9n9Feg,A dataset is created containing tic-tac-toe boards where one player is one,1
https://openreview.net/forum?id=rJo9n9Feg,move away from winning and a CNN is trained to label boards according,0
https://openreview.net/forum?id=rJo9n9Feg,to (1) the player who can win (2 choices) and (2) the position they may move,0
https://openreview.net/forum?id=rJo9n9Feg,"to win (9 choices), resulting in 18 labels.",0
https://openreview.net/forum?id=rJo9n9Feg,The CNN evaluated in this paper,0
https://openreview.net/forum?id=rJo9n9Feg,performs perfectly at the task and the paper's goal is to inspect how the,0
https://openreview.net/forum?id=rJo9n9Feg,CNN works.,0
https://openreview.net/forum?id=rJo9n9Feg,The fundamental mechanism for this inspection is Class Activation,0
https://openreview.net/forum?id=rJo9n9Feg,Mapping (CAM) (Zhou et.,0
https://openreview.net/forum?id=rJo9n9Feg,"al. 2016), which identifies regions of implicit attention",0
https://openreview.net/forum?id=rJo9n9Feg,in the CNN.,0
https://openreview.net/forum?id=rJo9n9Feg,These implicit attention maps (localization heat maps) are used to,0
https://openreview.net/forum?id=rJo9n9Feg,derive actions (which square each player should move).,0
https://openreview.net/forum?id=rJo9n9Feg,The attention maps,0
https://openreview.net/forum?id=rJo9n9Feg,(1) attend to squares in the tic-tac-toe board rather than arbitrary,0
https://openreview.net/forum?id=rJo9n9Feg,"blobs, despite the fact that one square in a board has uniform color, and",0
https://openreview.net/forum?id=rJo9n9Feg,(2) they can be used to pick correct (winning) actions.,1
https://openreview.net/forum?id=rJo9n9Feg,This experiment are used to support assertions that the network understands,1
https://openreview.net/forum?id=rJo9n9Feg,(1) chess (tic-tac-toe) boards,0
https://openreview.net/forum?id=rJo9n9Feg,(2) a rule for winning tic-tac-toe,1
https://openreview.net/forum?id=rJo9n9Feg,(3) that there are two players.,0
https://openreview.net/forum?id=rJo9n9Feg,Some follow up experiments indicate similar results under various renderings,1
https://openreview.net/forum?id=rJo9n9Feg,of the tic-tac-toe boards and an incomplete training regime.,0
https://openreview.net/forum?id=rJo9n9Feg,More Clarifying Questions,0
https://openreview.net/forum?id=rJo9n9Feg,===,0
https://openreview.net/forum?id=rJo9n9Feg,* I am not quite sure precisely how CAM is implemented here.,0
https://openreview.net/forum?id=rJo9n9Feg,In the original CAM,0
https://openreview.net/forum?id=rJo9n9Feg,"one must identify a class of interest to visualize (e.g., cat or dog).",0
https://openreview.net/forum?id=rJo9n9Feg,I don't,0
https://openreview.net/forum?id=rJo9n9Feg,think this paper identifies such a choice.,0
https://openreview.net/forum?id=rJo9n9Feg,How is one of the 18 possible classes,0
https://openreview.net/forum?id=rJo9n9Feg,chosen for creating the CAM visualization and through that visualization,0
https://openreview.net/forum?id=rJo9n9Feg,choosing an action?,0
https://openreview.net/forum?id=rJo9n9Feg,* How was the test set for this dataset for the table 1 results created?,0
https://openreview.net/forum?id=rJo9n9Feg,How many of the final 1029 states were used for test and was the,0
https://openreview.net/forum?id=rJo9n9Feg,distribution of labels the same in train and test?,0
https://openreview.net/forum?id=rJo9n9Feg,* How is RCO computed?,0
https://openreview.net/forum?id=rJo9n9Feg,Is rank correlation or Pearson correlation used?,0
https://openreview.net/forum?id=rJo9n9Feg,"If Pearson correlation is used then it may be good to consider rank correlation,",0
https://openreview.net/forum?id=rJo9n9Feg,"as argued in ""Human Attention in Visual Question Answering: Do Humans and",0
https://openreview.net/forum?id=rJo9n9Feg,"Deep Networks Look at the Same Regions?"" by Das et.",0
https://openreview.net/forum?id=rJo9n9Feg,al.,0
https://openreview.net/forum?id=rJo9n9Feg,in EMNLP 2016.,0
https://openreview.net/forum?id=rJo9n9Feg,"In table 1, what does the 10^3 next to RCO mean?",0
https://openreview.net/forum?id=rJo9n9Feg,Pros,1
https://openreview.net/forum?id=rJo9n9Feg,===,0
https://openreview.net/forum?id=rJo9n9Feg,*,1
https://openreview.net/forum?id=rJo9n9Feg,"The proposed method, deriving an action to take from the result of a",0
https://openreview.net/forum?id=rJo9n9Feg,"visualization technique, is very novel.",1
https://openreview.net/forum?id=rJo9n9Feg,* This paper provides an experiment that clearly shows a CNN relying on context,1
https://openreview.net/forum?id=rJo9n9Feg,to make accurate predictions.,0
https://openreview.net/forum?id=rJo9n9Feg,*,1
https://openreview.net/forum?id=rJo9n9Feg,The use of a toy tic-tac-toe domain to study attention in CNNs,1
https://openreview.net/forum?id=rJo9n9Feg,(implicit or otherwise) is a potentially fruitful setting that may,1
https://openreview.net/forum?id=rJo9n9Feg,lead to better understanding of implicit and maybe explicit attention mechanisms.,1
https://openreview.net/forum?id=rJo9n9Feg,Cons,1
https://openreview.net/forum?id=rJo9n9Feg,===,0
https://openreview.net/forum?id=rJo9n9Feg,"* This work distinguishes between predictions about ""what will happen""",0
https://openreview.net/forum?id=rJo9n9Feg,(will the white player win?),0
https://openreview.net/forum?id=rJo9n9Feg,"and ""what to do"" (where should the white",0
https://openreview.net/forum?id=rJo9n9Feg,player move to win?).,0
https://openreview.net/forum?id=rJo9n9Feg,"The central idea is generalization from ""what will happen""",1
https://openreview.net/forum?id=rJo9n9Feg,"to ""what to do"" indicates concept learning (sec. 2.1).",0
https://openreview.net/forum?id=rJo9n9Feg,Why should an ability to,0
https://openreview.net/forum?id=rJo9n9Feg,act be any more indicative of a learned concept than an ability to predict,0
https://openreview.net/forum?id=rJo9n9Feg,future states.,0
https://openreview.net/forum?id=rJo9n9Feg,I see a further issue with the presentation of this approach and,0
https://openreview.net/forum?id=rJo9n9Feg,a potential correctness problem:,0
https://openreview.net/forum?id=rJo9n9Feg,1. (correctness),1
https://openreview.net/forum?id=rJo9n9Feg,"In the specific setting proposed I see no difference between ""what to do""",0
https://openreview.net/forum?id=rJo9n9Feg,"and ""what will happen.""",0
https://openreview.net/forum?id=rJo9n9Feg,"Suppose one created labels dictating ""what to do"" for each example in the",0
https://openreview.net/forum?id=rJo9n9Feg,proposed dataset.,1
https://openreview.net/forum?id=rJo9n9Feg,"How would these differ from the labels of ""what will happen""",0
https://openreview.net/forum?id=rJo9n9Feg,in the proposed dataset?,0
https://openreview.net/forum?id=rJo9n9Feg,"In this case ""what will happen"" labels include",0
https://openreview.net/forum?id=rJo9n9Feg,both player identity (who wins) and board position (which position they move,0
https://openreview.net/forum?id=rJo9n9Feg,to win).,0
https://openreview.net/forum?id=rJo9n9Feg,"Wouldn't the ""what to do"" labels need to indicate board position?",0
https://openreview.net/forum?id=rJo9n9Feg,"They could also chosen to indicate player identity, which would make them",0
https://openreview.net/forum?id=rJo9n9Feg,"identical to the ""what will happen"" labels (both 18-way softmaxes).",0
https://openreview.net/forum?id=rJo9n9Feg,2. (presentation),0
https://openreview.net/forum?id=rJo9n9Feg,I think this distinction would usually be handled by the Reinforcement Learning,0
https://openreview.net/forum?id=rJo9n9Feg,"framework, but the proposed method is not presented in that framework or",0
https://openreview.net/forum?id=rJo9n9Feg,related to an RL based approach.,1
https://openreview.net/forum?id=rJo9n9Feg,"In RL ""what will happen"" is the reward an",0
https://openreview.net/forum?id=rJo9n9Feg,"agent will receive for making a particular action and ""what to do"" is the",0
https://openreview.net/forum?id=rJo9n9Feg,action an agent should take.,0
https://openreview.net/forum?id=rJo9n9Feg,"From this point of view, generalization from",0
https://openreview.net/forum?id=rJo9n9Feg,"""what will happen"" to ""what to do"" is not a novel thing to study.",0
https://openreview.net/forum?id=rJo9n9Feg,Alternate models include:,0
https://openreview.net/forum?id=rJo9n9Feg,* A deep Q network (Mnih. et.,0
https://openreview.net/forum?id=rJo9n9Feg,al. 2015) could predict the value of,0
https://openreview.net/forum?id=rJo9n9Feg,"every possible action where an action is a (player, board position) tuple.",0
